date;day;PM10;PM25;NO2;SO2;NO;NOX;O3;ATMO;temp;wind_speed;wind_dir;hum;press;weather_event
2020-05-29 16:00:00;2020-05-29 00:00:00;14.5;6.9;7.8;0.8;0.3;8.1;107.6;bon;25.2;7.4;ENE;27.0;1021.4;inconnu
2020-05-29 17:00:00;2020-05-29 00:00:00;19.2;5.5;7.3;0.9;0.1;7.4;108.3;bon;24.2;7.4;E;28.0;1021.2;inconnu
2020-05-29 18:00:00;2020-05-29 00:00:00;13.6;5.2;7.4;1.0;0.0;7.1;107.8;bon;23.7;7.4;ENE;30.0;1021.0;inconnu
2020-05-29 19:00:00;2020-05-29 00:00:00;17.7;8.3;8.7;0.5;0.0;8.0;107.7;bon;21.5;7.4;ENE;31.0;1021.0;inconnu
2020-05-29 20:00:00;2020-05-29 00:00:00;21.9;12.3;12.9;0.7;0.0;11.9;102.0;moyen;20.4;5.6;E;34.0;1021.2;inconnu
2020-05-29 21:00:00;2020-05-29 00:00:00;18.8;10.1;19.3;0.7;0.0;18.4;87.7;bon;19.5;5.6;E;37.0;1021.4;inconnu
2020-05-29 22:00:00;2020-05-29 00:00:00;25.0;18.7;33.7;1.0;0.0;32.9;65.2;moyen;18.2;1.9;ENE;40.0;1021.5;inconnu
2020-05-29 23:00:00;2020-05-29 00:00:00;23.2;16.9;63.5;0.6;0.1;63.5;32.5;moyen;17.3;3.7;E;42.0;1021.4;inconnu
2020-05-30 00:00:00;2020-05-30 00:00:00;17.8;9.8;45.3;1.3;0.5;45.7;42.4;bon;16.7;1.9;NE;46.0;1021.4;inconnu
2020-05-30 01:00:00;2020-05-30 00:00:00;17.9;10.0;30.8;2.7;0.0;30.1;57.9;bon;16.3;1.9;ENE;49.0;1021.1;inconnu
2020-05-30 02:00:00;2020-05-30 00:00:00;14.4;11.1;20.6;2.8;0.0;19.7;64.2;bon;15.7;3.7;E;49.0;1021.0;inconnu
2020-05-30 03:00:00;2020-05-30 00:00:00;16.0;11.3;15.8;2.2;0.0;14.8;67.0;bon;15.3;3.7;NE;53.0;1021.0;inconnu
2020-05-30 04:00:00;2020-05-30 00:00:00;9.7;10.3;19.6;2.6;0.0;19.1;64.1;bon;14.1;3.7;N;59.0;1021.1;inconnu
2020-05-30 05:00:00;2020-05-30 00:00:00;17.8;8.8;18.8;2.7;0.0;18.4;67.2;bon;14.1;1.9;N;61.0;1021.2;inconnu
2020-05-30 06:00:00;2020-05-30 00:00:00;15.8;9.1;19.7;2.9;0.9;21.1;67.5;bon;16.3;3.7;ENE;52.0;1021.2;inconnu
2020-05-30 07:00:00;2020-05-30 00:00:00;17.9;7.9;17.7;2.9;1.7;20.3;69.6;bon;19.6;5.6;E;42.0;1021.2;inconnu
2020-05-30 08:00:00;2020-05-30 00:00:00;17.3;7.4;13.5;2.4;1.6;15.9;78.6;bon;20.9;3.7;ENE;38.0;1021.1;inconnu
2020-05-30 09:00:00;2020-05-30 00:00:00;25.7;5.8;7.9;1.8;0.3;8.5;96.4;bon;23.1;7.4;E;31.0;1020.8;inconnu
2020-05-30 10:00:00;2020-05-30 00:00:00;18.9;8.3;5.0;1.8;0.0;4.8;105.0;bon;23.5;9.3;ENE;33.0;1020.5;inconnu
2020-05-30 11:00:00;2020-05-30 00:00:00;15.9;12.6;5.1;1.8;0.1;5.0;106.9;moyen;24.4;5.6;ESE;30.0;1020.0;inconnu
2020-05-30 12:00:00;2020-05-30 00:00:00;18.9;8.1;4.7;1.8;0.1;4.5;108.5;bon;25.4;5.6;E;29.0;1019.6;inconnu
2020-05-30 13:00:00;2020-05-30 00:00:00;18.7;9.8;6.1;1.9;0.1;6.1;109.1;bon;25.7;5.6;E;32.0;1019.0;inconnu
2020-05-30 14:00:00;2020-05-30 00:00:00;12.4;5.7;6.3;2.4;0.2;6.5;110.2;bon;25.8;7.4;E;29.0;1018.8;inconnu
2020-05-30 15:00:00;2020-05-30 00:00:00;17.6;7.1;6.5;2.9;0.1;6.6;111.6;bon;25.3;9.3;E;30.0;1018.4;inconnu
2020-05-30 16:00:00;2020-05-30 00:00:00;15.6;5.2;7.7;2.9;0.4;8.2;109.6;bon;25.2;11.1;E;28.0;1018.1;inconnu
2020-05-30 17:00:00;2020-05-30 00:00:00;17.1;6.8;8.0;2.4;0.3;8.3;107.5;bon;24.6;9.3;E;28.0;1017.8;inconnu
2020-05-30 18:00:00;2020-05-30 00:00:00;16.6;7.6;6.6;2.6;0.0;6.0;106.5;bon;23.7;7.4;E;32.0;1017.9;inconnu
2020-05-30 19:00:00;2020-05-30 00:00:00;18.4;10.4;7.3;2.2;0.0;6.4;103.6;moyen;22.2;5.6;E;37.0;1018.0;inconnu
2020-05-30 20:00:00;2020-05-30 00:00:00;15.8;8.2;10.9;2.5;0.0;9.9;96.9;bon;20.9;5.6;E;38.0;1018.2;inconnu
2020-05-30 21:00:00;2020-05-30 00:00:00;23.1;8.1;15.4;2.6;0.0;14.4;85.2;bon;19.2;3.7;E;42.0;1018.7;inconnu
2020-05-30 22:00:00;2020-05-30 00:00:00;24.4;10.6;16.1;2.7;0.0;15.1;78.3;moyen;18.7;3.7;E;44.0;1018.7;inconnu
2020-05-30 23:00:00;2020-05-30 00:00:00;20.3;12.7;24.1;3.0;0.0;23.3;64.9;moyen;18.4;3.7;ESE;44.0;1018.8;inconnu
2020-05-31 00:00:00;2020-05-31 00:00:00;15.0;8.9;22.0;4.0;0.0;21.0;67.5;bon;17.7;5.6;ESE;45.0;1018.9;inconnu
2020-05-31 01:00:00;2020-05-31 00:00:00;11.2;4.5;15.0;1.3;0.0;14.0;73.9;bon;17.4;5.6;SE;46.0;1019.0;inconnu
2020-05-31 02:00:00;2020-05-31 00:00:00;14.8;7.8;11.3;1.8;0.0;10.2;75.7;bon;16.3;5.6;ESE;48.0;1018.9;inconnu
2020-05-31 03:00:00;2020-05-31 00:00:00;10.5;9.8;12.3;1.2;0.0;11.2;75.3;bon;15.6;5.6;ESE;49.0;1018.9;inconnu
2020-05-31 04:00:00;2020-05-31 00:00:00;13.6;6.9;9.0;0.8;0.0;7.9;74.3;bon;15.0;5.6;ESE;51.0;1019.2;inconnu
2020-05-31 05:00:00;2020-05-31 00:00:00;12.6;7.5;7.0;0.5;0.0;6.1;75.5;bon;14.8;5.6;ESE;52.0;1019.6;inconnu
2020-05-31 06:00:00;2020-05-31 00:00:00;11.8;5.5;7.5;0.6;0.0;7.1;73.8;bon;16.5;7.4;ESE;46.0;1019.8;inconnu
2020-05-31 07:00:00;2020-05-31 00:00:00;7.9;4.2;6.6;1.0;0.1;6.6;75.3;bon;19.3;3.7;E;41.0;1019.7;inconnu
2020-05-31 08:00:00;2020-05-31 00:00:00;20.0;4.4;4.5;0.5;0.0;4.4;81.3;bon;20.4;9.3;E;38.0;1019.9;inconnu
2020-05-31 09:00:00;2020-05-31 00:00:00;12.7;3.2;3.6;0.2;0.0;3.3;84.4;bon;21.4;9.3;E;34.0;1019.6;inconnu
2020-05-31 10:00:00;2020-05-31 00:00:00;12.6;4.5;3.3;0.1;0.0;3.0;87.9;bon;22.6;9.3;E;30.0;1019.5;inconnu
2020-05-31 11:00:00;2020-05-31 00:00:00;17.6;3.8;3.5;0.1;0.0;3.3;89.7;bon;23.2;9.3;E;34.0;1019.2;inconnu
2020-05-31 12:00:00;2020-05-31 00:00:00;14.1;3.5;3.8;0.0;0.0;3.5;92.4;bon;23.4;9.3;E;29.0;1018.9;inconnu
2020-05-31 13:00:00;2020-05-31 00:00:00;13.2;7.1;3.5;0.0;0.0;3.3;93.0;bon;23.5;9.3;E;31.0;1018.6;inconnu
2020-05-31 14:00:00;2020-05-31 00:00:00;16.6;9.6;4.4;0.0;0.3;4.6;93.2;bon;23.9;7.4;ENE;33.0;1018.3;inconnu
2020-05-31 15:00:00;2020-05-31 00:00:00;17.3;7.5;3.6;0.1;0.0;3.2;92.3;bon;23.8;7.4;ENE;33.0;1018.1;inconnu
2020-05-31 16:00:00;2020-05-31 00:00:00;16.7;5.4;4.5;0.0;0.2;4.5;91.7;bon;23.7;9.3;ENE;30.0;1018.1;inconnu
2020-05-31 17:00:00;2020-05-31 00:00:00;13.2;5.7;3.7;0.2;0.0;3.2;93.0;bon;23.1;7.4;ENE;31.0;1017.6;inconnu
2020-05-31 18:00:00;2020-05-31 00:00:00;16.7;5.6;4.6;0.0;0.0;3.9;91.0;bon;22.4;7.4;E;34.0;1017.8;inconnu
2020-05-31 19:00:00;2020-05-31 00:00:00;14.4;8.3;4.4;0.0;0.0;3.5;90.3;bon;20.9;7.4;E;36.0;1018.0;inconnu
2020-05-31 20:00:00;2020-05-31 00:00:00;15.9;8.3;6.1;0.1;0.0;4.9;88.8;bon;19.4;3.7;E;40.0;1018.2;inconnu
2020-05-31 21:00:00;2020-05-31 00:00:00;16.7;6.0;13.7;0.3;0.0;12.8;75.4;bon;18.9;3.7;E;41.0;1018.5;inconnu
2020-05-31 22:00:00;2020-05-31 00:00:00;18.2;8.2;25.8;0.7;0.0;24.8;58.5;bon;18.3;5.6;E;43.0;1018.5;inconnu
2020-05-31 23:00:00;2020-05-31 00:00:00;13.5;12.0;28.8;0.3;0.0;27.9;53.7;bon;17.7;5.6;E;47.0;1018.7;inconnu
2020-06-01 00:00:00;2020-06-01 00:00:00;16.1;12.3;21.5;0.7;0.0;20.6;60.6;bon;17.9;5.6;E;43.0;1018.7;inconnu
2020-06-01 01:00:00;2020-06-01 00:00:00;13.3;11.0;10.4;0.7;0.0;9.3;73.0;bon;16.8;5.6;E;47.0;1018.8;inconnu
2020-06-01 02:00:00;2020-06-01 00:00:00;13.0;8.0;9.7;0.9;0.0;8.7;71.1;bon;16.5;5.6;ENE;48.0;1018.4;inconnu
2020-06-01 03:00:00;2020-06-01 00:00:00;11.9;5.9;5.9;1.8;0.0;5.2;76.6;bon;15.5;7.4;ENE;55.0;1018.3;inconnu
2020-06-01 04:00:00;2020-06-01 00:00:00;12.5;5.5;6.4;1.9;0.0;5.3;73.3;bon;14.2;3.7;E;61.0;1018.2;inconnu
2020-06-01 05:00:00;2020-06-01 00:00:00;8.5;6.3;8.6;1.2;0.0;7.9;67.6;bon;14.6;5.6;ENE;60.0;1018.6;inconnu
2020-06-01 06:00:00;2020-06-01 00:00:00;11.6;8.7;10.0;1.2;0.2;10.2;64.0;bon;16.3;5.6;ENE;55.0;1018.9;inconnu
2020-06-01 07:00:00;2020-06-01 00:00:00;21.4;10.3;12.7;0.9;1.7;15.3;62.3;moyen;18.7;3.7;E;48.0;1018.7;inconnu
2020-06-01 08:00:00;2020-06-01 00:00:00;23.8;8.8;12.4;0.9;2.3;15.9;66.6;bon;21.1;3.7;ENE;46.0;1018.7;inconnu
2020-06-01 09:00:00;2020-06-01 00:00:00;17.4;7.7;10.4;0.5;1.5;12.7;76.5;bon;23.5;5.6;ENE;39.0;1018.6;inconnu
2020-06-01 10:00:00;2020-06-01 00:00:00;19.3;6.1;8.3;0.4;0.9;9.6;93.4;bon;23.9;7.4;E;33.0;1018.3;inconnu
2020-06-01 11:00:00;2020-06-01 00:00:00;16.7;6.5;4.9;0.2;0.0;4.7;105.2;bon;25.0;7.4;E;33.0;1018.2;inconnu
2020-06-01 12:00:00;2020-06-01 00:00:00;9.7;7.3;4.4;0.3;0.0;4.0;108.4;bon;26.3;3.7;E;33.0;1018.0;inconnu
2020-06-01 13:00:00;2020-06-01 00:00:00;11.5;5.1;4.2;0.9;0.0;3.8;108.5;bon;26.8;7.4;E;32.0;1017.6;inconnu
2020-06-01 14:00:00;2020-06-01 00:00:00;10.3;3.7;5.8;1.3;0.1;5.8;108.1;bon;27.5;3.7;ENE;31.0;1017.5;inconnu
2020-06-01 15:00:00;2020-06-01 00:00:00;14.0;4.3;6.5;1.1;0.4;6.9;108.2;bon;27.3;5.6;NE;33.0;1017.0;inconnu
2020-06-01 16:00:00;2020-06-01 00:00:00;10.6;5.6;7.1;0.6;0.3;7.5;107.3;bon;27.3;5.6;ENE;32.0;1016.7;inconnu
2020-06-01 17:00:00;2020-06-01 00:00:00;14.0;3.7;8.5;0.8;0.6;9.5;102.4;bon;26.7;7.4;NE;31.0;1016.5;inconnu
2020-06-01 18:00:00;2020-06-01 00:00:00;14.3;3.6;6.8;0.7;0.0;6.6;101.4;bon;26.2;5.6;E;35.0;1016.9;inconnu
2020-06-01 19:00:00;2020-06-01 00:00:00;12.5;5.6;7.0;1.2;0.0;6.3;99.6;bon;24.3;3.7;E;38.0;1017.0;inconnu
2020-06-01 20:00:00;2020-06-01 00:00:00;15.8;7.6;11.8;1.1;0.0;10.8;93.5;bon;22.5;3.7;ESE;41.0;1017.3;inconnu
2020-06-01 21:00:00;2020-06-01 00:00:00;14.6;9.2;65.1;0.9;2.3;68.6;35.6;bon;21.4;1.9;S;44.0;1017.6;inconnu
2020-06-01 22:00:00;2020-06-01 00:00:00;25.0;16.7;73.3;0.7;4.4;80.0;13.9;moyen;20.4;1.9;N;48.0;1017.7;inconnu
2020-06-01 23:00:00;2020-06-01 00:00:00;24.8;15.3;84.3;0.9;9.5;98.8;4.6;moyen;19.8;3.7;N;52.0;1017.7;inconnu
2020-06-02 00:00:00;2020-06-02 00:00:00;28.4;18.8;87.6;0.5;11.1;104.7;1.7;moyen;19.3;3.7;NNO;57.0;1017.6;inconnu
2020-06-02 01:00:00;2020-06-02 00:00:00;22.9;15.0;78.3;0.0;6.8;88.7;1.6;moyen;18.2;3.7;N;61.0;1017.5;inconnu
2020-06-02 02:00:00;2020-06-02 00:00:00;21.8;14.8;71.9;0.1;10.6;88.2;1.8;moyen;17.6;3.7;N;63.0;1017.4;inconnu
2020-06-02 03:00:00;2020-06-02 00:00:00;14.2;8.2;39.7;0.0;0.7;40.6;27.8;bon;17.1;5.6;N;66.0;1017.5;inconnu
2020-06-02 04:00:00;2020-06-02 00:00:00;19.2;12.7;34.5;0.2;0.7;35.6;34.4;bon;16.7;5.6;N;68.0;1017.8;inconnu
2020-06-02 05:00:00;2020-06-02 00:00:00;16.8;12.1;40.1;0.2;3.6;45.5;36.7;moyen;16.9;3.7;N;67.0;1017.8;inconnu
2020-06-02 06:00:00;2020-06-02 00:00:00;24.0;16.9;50.1;0.0;8.5;63.1;34.7;moyen;18.6;3.7;N;60.0;1017.7;inconnu
2020-06-02 07:00:00;2020-06-02 00:00:00;23.5;6.9;43.5;0.2;9.0;57.3;46.9;bon;22.1;1.9;N;52.0;1017.4;inconnu
2020-06-02 08:00:00;2020-06-02 00:00:00;34.6;10.5;44.1;0.4;10.2;59.7;55.5;moyen;24.7;1.9;NE;45.0;1017.4;inconnu
2020-06-02 09:00:00;2020-06-02 00:00:00;32.4;14.3;36.5;0.1;7.4;47.9;73.4;moyen;26.9;3.7;E;37.0;1017.1;inconnu
2020-06-02 10:00:00;2020-06-02 00:00:00;35.5;11.8;16.4;1.1;2.0;19.5;106.1;moyen;28.2;3.7;E;31.0;1016.8;inconnu
2020-06-02 11:00:00;2020-06-02 00:00:00;19.1;7.5;6.3;1.4;0.0;6.2;121.1;bon;28.7;7.4;ENE;28.0;1016.3;inconnu
2020-06-02 12:00:00;2020-06-02 00:00:00;25.7;6.2;9.5;2.0;0.5;10.2;127.6;moyen;28.7;1.9;E;28.0;1015.7;inconnu
2020-06-02 13:00:00;2020-06-02 00:00:00;24.8;5.9;6.4;2.0;0.2;6.3;130.8;moyen;29.2;7.4;E;27.0;1015.2;inconnu
2020-06-02 14:00:00;2020-06-02 00:00:00;19.5;3.7;9.4;2.0;0.5;10.3;130.7;moyen;29.6;3.7;NE;26.0;1014.4;inconnu
2020-06-02 15:00:00;2020-06-02 00:00:00;16.8;5.1;8.3;2.0;0.1;8.4;137.5;moyen;30.2;5.6;NE;27.0;1013.8;inconnu
2020-06-02 16:00:00;2020-06-02 00:00:00;18.4;5.2;10.0;1.8;0.2;10.1;137.0;moyen;28.0;3.7;ENE;27.0;1013.3;inconnu
2020-06-02 17:00:00;2020-06-02 00:00:00;23.2;6.1;14.8;1.7;0.3;15.2;132.4;moyen;29.5;3.7;NNO;27.0;1012.6;inconnu
2020-06-02 18:00:00;2020-06-02 00:00:00;20.9;8.9;12.9;1.4;0.2;12.3;128.2;moyen;28.4;5.6;NE;30.0;1012.4;inconnu
2020-06-02 19:00:00;2020-06-02 00:00:00;17.6;11.1;12.6;1.6;0.0;12.0;121.9;moyen;26.8;7.4;NNE;32.0;1012.2;inconnu
2020-06-02 20:00:00;2020-06-02 00:00:00;24.4;11.0;15.8;1.0;0.0;15.0;113.7;moyen;24.8;3.7;ENE;36.0;1012.1;inconnu
2020-06-02 21:00:00;2020-06-02 00:00:00;20.7;10.2;16.1;0.1;0.0;15.1;107.3;dégradé;23.2;3.7;E;41.0;1012.1;inconnu
2020-06-02 22:00:00;2020-06-02 00:00:00;24.4;17.6;30.6;0.3;0.0;30.1;87.0;moyen;22.5;5.6;NE;46.0;1012.0;inconnu
2020-06-02 23:00:00;2020-06-02 00:00:00;22.8;10.7;18.2;0.7;0.1;17.8;103.9;moyen;21.8;7.4;ENE;48.0;1011.6;inconnu
2020-06-03 00:00:00;2020-06-03 00:00:00;23.8;10.6;12.2;0.7;0.0;11.3;105.3;moyen;20.5;5.6;NE;53.0;1011.2;inconnu
2020-06-03 01:00:00;2020-06-03 00:00:00;23.4;10.6;12.4;0.3;0.0;11.4;101.7;moyen;19.6;3.7;NNE;56.0;1010.6;inconnu
2020-06-03 02:00:00;2020-06-03 00:00:00;18.9;12.7;16.4;0.8;0.0;15.5;91.8;bon;19.2;3.7;NNE;55.0;1010.1;inconnu
2020-06-03 03:00:00;2020-06-03 00:00:00;20.1;13.7;20.8;0.8;0.0;20.4;80.9;moyen;18.9;5.6;NNE;56.0;1009.4;inconnu
2020-06-03 04:00:00;2020-06-03 00:00:00;14.9;9.3;19.3;0.8;0.0;18.5;76.3;bon;17.8;3.7;NNE;58.0;1008.6;inconnu
2020-06-03 05:00:00;2020-06-03 00:00:00;19.3;11.4;29.4;0.4;0.6;30.1;65.4;bon;18.5;5.6;N;57.0;1008.3;inconnu
2020-06-03 06:00:00;2020-06-03 00:00:00;28.9;12.3;48.3;1.0;4.2;54.6;50.7;dégradé;17.9;5.6;N;59.0;1007.8;inconnu
2020-06-03 07:00:00;2020-06-03 00:00:00;28.5;11.5;43.3;1.3;6.7;53.6;54.6;moyen;20.4;5.6;ENE;53.0;1007.3;inconnu
2020-06-03 08:00:00;2020-06-03 00:00:00;37.9;10.9;30.1;0.6;5.2;38.1;69.7;moyen;22.0;5.6;NNE;48.0;1006.8;inconnu
2020-06-03 09:00:00;2020-06-03 00:00:00;34.1;9.6;24.2;1.1;4.2;30.7;82.3;bon;24.0;5.6;ENE;45.0;1006.4;inconnu
2020-06-03 10:00:00;2020-06-03 00:00:00;31.1;10.6;19.9;1.3;2.6;23.8;101.7;moyen;24.5;5.6;ENE;41.0;1005.9;inconnu
2020-06-03 11:00:00;2020-06-03 00:00:00;36.5;10.1;15.5;1.5;1.4;17.6;121.2;moyen;25.6;3.7;NE;41.0;1005.2;inconnu
2020-06-03 12:00:00;2020-06-03 00:00:00;27.8;10.3;9.9;1.1;0.2;10.2;142.3;moyen;26.1;5.6;NNE;40.0;1004.2;inconnu
2020-06-03 13:00:00;2020-06-03 00:00:00;41.9;5.6;9.6;1.5;0.2;9.9;149.8;moyen;26.2;5.6;N;40.0;1003.2;inconnu
2020-06-03 14:00:00;2020-06-03 00:00:00;25.3;9.7;15.3;1.8;0.8;16.5;142.6;moyen;24.7;7.4;N;42.0;1002.8;inconnu
2020-06-03 15:00:00;2020-06-03 00:00:00;27.5;13.1;17.9;0.9;0.6;18.9;137.6;moyen;24.9;7.4;N;41.0;1002.1;inconnu
2020-06-03 16:00:00;2020-06-03 00:00:00;22.6;10.9;18.8;0.3;1.0;20.3;133.4;moyen;26.2;3.7;NNO;41.0;1001.4;inconnu
2020-06-03 17:00:00;2020-06-03 00:00:00;21.6;8.2;15.3;1.0;0.1;15.5;132.9;moyen;25.5;7.4;NE;39.0;1000.8;inconnu
2020-06-03 18:00:00;2020-06-03 00:00:00;23.1;11.1;21.2;0.2;0.9;22.7;122.6;moyen;23.9;7.4;NE;43.0;1000.7;inconnu
2020-06-03 19:00:00;2020-06-03 00:00:00;37.8;16.6;11.6;0.1;0.0;10.9;125.2;moyen;21.3;11.1;N;58.0;1000.8;pluie faible
2020-06-03 20:00:00;2020-06-03 00:00:00;15.8;18.1;19.1;0.0;0.2;18.9;97.8;bon;16.2;1.9;E;92.0;1002.6;pluie
2020-06-03 21:00:00;2020-06-03 00:00:00;11.3;8.5;25.2;0.0;0.5;25.7;87.3;bon;15.5;11.1;ENE;94.0;1001.9;pluie
2020-06-03 22:00:00;2020-06-03 00:00:00;14.9;8.1;9.0;0.1;0.0;8.3;104.1;bon;14.8;7.4;E;87.0;1001.1;inconnu
2020-06-03 23:00:00;2020-06-03 00:00:00;15.6;10.9;15.0;0.1;0.0;14.2;80.6;bon;14.8;3.7;E;92.0;1002.0;pluie faible
2020-06-04 00:00:00;2020-06-04 00:00:00;11.3;7.6;9.7;0.1;0.0;9.1;79.9;bon;14.4;1.9;NNO;94.0;1001.9;inconnu
2020-06-04 01:00:00;2020-06-04 00:00:00;15.6;6.8;8.8;0.0;0.0;7.9;77.4;bon;14.5;5.6;N;95.0;1001.2;inconnu
2020-06-04 02:00:00;2020-06-04 00:00:00;14.4;11.8;8.5;0.0;0.0;7.7;69.3;bon;13.7;5.6;NNE;92.0;1000.6;pluie faible
2020-06-04 03:00:00;2020-06-04 00:00:00;19.3;9.9;7.4;0.0;0.0;6.5;64.5;bon;13.4;7.4;N;91.0;1000.2;pluie faible
2020-06-04 04:00:00;2020-06-04 00:00:00;19.9;11.5;10.7;0.0;0.7;11.5;61.0;bon;12.8;7.4;N;92.0;1000.0;pluie faible
2020-06-04 05:00:00;2020-06-04 00:00:00;19.3;17.4;16.4;0.0;1.4;18.6;57.2;bon;12.6;5.6;NNE;94.0;1000.0;pluie
2020-06-04 06:00:00;2020-06-04 00:00:00;29.2;13.0;27.8;0.0;3.0;32.4;46.8;bon;12.6;5.6;NNE;95.0;1000.3;pluie
2020-06-04 07:00:00;2020-06-04 00:00:00;20.1;18.2;32.6;0.0;3.6;38.2;43.6;moyen;12.7;5.6;N;94.0;1000.4;pluie faible
2020-06-04 08:00:00;2020-06-04 00:00:00;20.0;14.6;35.6;0.0;3.4;40.9;38.3;bon;12.9;7.4;N;92.0;1000.7;pluie faible
2020-06-04 09:00:00;2020-06-04 00:00:00;21.0;18.7;36.3;0.0;4.6;43.3;37.1;bon;13.1;7.4;N;93.0;1001.0;pluie faible
2020-06-04 10:00:00;2020-06-04 00:00:00;29.9;16.3;24.5;0.0;3.7;30.2;56.4;moyen;13.5;5.6;N;88.0;1001.0;inconnu
2020-06-04 11:00:00;2020-06-04 00:00:00;25.0;14.7;24.3;0.0;2.9;28.7;55.5;moyen;14.2;5.6;N;84.0;1001.1;inconnu
2020-06-04 12:00:00;2020-06-04 00:00:00;27.7;17.1;21.3;0.0;4.2;27.7;57.8;moyen;15.8;3.7;N;69.0;1000.8;inconnu
2020-06-04 13:00:00;2020-06-04 00:00:00;28.6;12.4;13.8;0.0;2.9;18.2;72.5;moyen;17.0;7.4;NNO;63.0;1000.6;inconnu
2020-06-04 14:00:00;2020-06-04 00:00:00;21.4;12.1;14.1;0.0;1.6;16.6;75.1;moyen;15.2;9.3;NNO;72.0;1001.1;inconnu
2020-06-04 15:00:00;2020-06-04 00:00:00;25.2;9.3;17.4;0.0;1.6;19.9;68.7;bon;14.5;7.4;NNO;73.0;1001.2;pluie faible
2020-06-04 16:00:00;2020-06-04 00:00:00;18.5;4.8;17.7;0.0;1.8;20.4;70.4;bon;14.8;7.4;N;70.0;1001.3;inconnu
2020-06-04 17:00:00;2020-06-04 00:00:00;13.5;5.5;15.5;0.0;1.6;18.0;66.2;bon;14.5;7.4;NNO;71.0;1001.7;inconnu
2020-06-04 18:00:00;2020-06-04 00:00:00;12.1;5.4;13.1;0.0;1.1;14.6;68.1;bon;14.4;9.3;NNO;72.0;1002.0;inconnu
2020-06-04 19:00:00;2020-06-04 00:00:00;9.1;5.4;14.4;0.0;0.5;15.1;66.7;bon;13.8;7.4;NNO;70.0;1002.3;inconnu
2020-06-04 20:00:00;2020-06-04 00:00:00;9.1;5.3;13.6;0.1;0.1;13.7;71.2;bon;13.8;7.4;ONO;70.0;1002.8;inconnu
2020-06-04 21:00:00;2020-06-04 00:00:00;14.7;9.2;12.6;0.2;0.5;13.2;70.2;bon;13.5;5.6;NO;71.0;1003.2;inconnu
2020-06-04 22:00:00;2020-06-04 00:00:00;11.8;7.0;10.3;0.1;0.0;9.9;71.9;bon;13.2;5.6;NO;72.0;1003.1;inconnu
2020-06-04 23:00:00;2020-06-04 00:00:00;12.1;5.3;9.7;0.3;0.1;9.5;70.2;bon;12.7;5.6;ONO;72.0;1003.4;inconnu
2020-06-05 00:00:00;2020-06-05 00:00:00;11.9;4.2;6.3;0.6;0.0;5.5;73.2;bon;12.2;5.6;ONO;76.0;1003.0;inconnu
2020-06-05 01:00:00;2020-06-05 00:00:00;11.4;8.7;7.2;1.0;0.0;6.3;69.3;bon;11.8;5.6;O;77.0;1002.7;inconnu
2020-06-05 02:00:00;2020-06-05 00:00:00;9.8;7.5;6.7;1.0;0.0;5.9;65.8;bon;11.8;5.6;O;76.0;1002.0;inconnu
2020-06-05 03:00:00;2020-06-05 00:00:00;9.2;5.2;5.7;1.0;0.0;4.9;64.6;bon;11.8;7.4;O;74.0;1001.6;inconnu
2020-06-05 04:00:00;2020-06-05 00:00:00;13.1;7.0;11.8;1.0;0.0;11.3;56.1;bon;11.7;7.4;OSO;77.0;1001.4;inconnu
2020-06-05 05:00:00;2020-06-05 00:00:00;11.0;7.8;19.4;1.0;0.6;20.3;45.9;bon;11.4;5.6;OSO;82.0;1000.9;inconnu
2020-06-05 06:00:00;2020-06-05 00:00:00;12.7;5.9;28.6;1.0;2.4;32.2;36.6;bon;11.8;5.6;SO;83.0;1000.4;inconnu
2020-06-05 07:00:00;2020-06-05 00:00:00;17.4;8.6;22.2;1.0;3.5;27.6;41.0;bon;12.7;9.3;OSO;79.0;999.9;inconnu
2020-06-05 08:00:00;2020-06-05 00:00:00;15.0;8.6;15.4;1.0;3.1;20.1;47.3;bon;13.0;9.3;OSO;80.0;999.6;inconnu
2020-06-05 09:00:00;2020-06-05 00:00:00;23.2;6.2;15.2;1.0;3.3;20.2;41.4;bon;13.9;9.3;OSO;78.0;999.1;inconnu
2020-06-05 10:00:00;2020-06-05 00:00:00;11.1;4.0;9.8;1.0;2.7;13.8;41.7;bon;14.6;9.3;O;76.0;999.1;inconnu
2020-06-05 11:00:00;2020-06-05 00:00:00;6.4;5.9;7.7;1.0;2.8;12.0;43.5;bon;15.6;11.1;O;68.0;998.8;inconnu
2020-06-05 12:00:00;2020-06-05 00:00:00;10.7;5.7;9.4;1.0;2.2;12.7;49.3;bon;15.9;7.4;ONO;63.0;999.3;inconnu
2020-06-05 13:00:00;2020-06-05 00:00:00;17.8;5.6;9.4;1.0;2.0;12.4;56.1;bon;17.7;11.1;O;55.0;999.6;inconnu
2020-06-05 14:00:00;2020-06-05 00:00:00;35.7;4.9;6.3;1.0;1.5;8.5;66.6;bon;17.5;13.0;O;48.0;1000.0;inconnu
2020-06-05 15:00:00;2020-06-05 00:00:00;21.1;4.6;7.5;1.0;1.5;10.0;63.1;bon;17.4;13.0;O;54.0;1000.4;inconnu
2020-06-05 16:00:00;2020-06-05 00:00:00;27.7;4.2;7.1;1.0;1.4;9.3;61.6;bon;15.9;9.3;O;56.0;1001.0;inconnu
